hyperedge_id,t,cluster_id,members,cluster_size,hyperedge_weight
SPA_001727,120,5,ABarpapa|ABplapapp|ABarppppap|ABprpppaaa|MSppapaa,5,1.0
SPA_001728,120,6,ABarpppa|ABpraapa|ABpraapppa|ABprapaaaa|ABprppapaa,5,1.0
SPA_001729,120,7,ABplapap|ABarappapp|ABarpapppp|ABprpapaap|ABprpapapa|MSpppap|MSppppp|Dpaa,8,1.0
SPA_001730,120,8,ABplappp|Epra|ABplaaapp|ABarapappa|MSpapaaa,5,1.0
SPA_001731,120,9,ABplpapp|MSappa|ABarpappp|ABplapaaaa|ABplpapaap|ABplpapapa|MSappap,7,1.0
SPA_001732,120,10,ABpraaaa|Cappa|ABarpppapp,3,1.0
SPA_001733,120,11,ABarpppp|ABpraapp|ABplaappp|ABplppaaa|ABarpappap|MSppppa,6,1.0
SPA_001734,120,12,ABprapaa|ABpraappaa|ABprpaaapp|ABprpaappa,4,1.0
SPA_001735,120,13,ABprapap|ABpraaapap|ABpraapaap|ABprpaapaa,4,1.0
SPA_001736,120,14,ABprappp|ABplaapaa|ABplpaaaa|ABalaapaap|ABalaappaa|ABalaappap|ABalaapppa|ABalaapppp|ABalappapp|ABpraapaaa|MSppaaaa|Cppppa,12,1.0
SPA_001737,120,15,ABprpappa|MSpppa|Ealp|Epla|ABalpappp|MSaaapp|MSaapaa|ABaraapapp|ABarapapap|ABplaaaapa|ABplaaaapp|MSaapaaa|MSaapaap|Ealaa|Capaap,15,1.0
SPA_001738,120,16,ABprpappp|MSpppp|ABalpappa|ABarpaaap|MSaaaap|ABaraaapap|ABaraapaap|ABaraappap|ABarapaaaa|ABarapaapa|ABarpaaapa|MSaaaapp|MSaaapap|Capapp,14,1.0
SPA_001739,120,17,ABprppap|ABprpppa|Eprp|Caapp|ABalppapa|ABalpppap|ABalapppap|ABaraaappa|ABaraaappp|ABarpaaaap|MSpaaaap|MSpaaapa|MSpaapaa|Eprpa|Cppapp,15,1.0
SPA_001740,120,18,ABprpppp|ABalpaapp|ABaraaapaa|MSaaaaaa|MSaaaapa|Eplpp,6,1.0
SPA_001741,120,19,MSaaap|ABpraappp|ABplppaapp,3,1.0
SPA_001742,120,20,MSaapa|ABprpapaa|ABplaapppa|ABplppapaa,4,1.0
SPA_001743,120,21,MSaapp|ABalppappp|ABalpppppp,3,1.0
SPA_001744,120,22,ABplpppa|MSappp|MSappaa,3,1.0
SPA_001745,120,23,MSpapp|Daa|ABalaappp|ABarpapap|MSpaaaa|ABalpaappp|ABalpapaap|ABalppapap|ABalppppap|ABplaapaap|ABplpaaaaa|MSapaap|MSapapa|MSppaaa,14,1.0
SPA_001746,120,24,Eara|ABarppapa|ABprpapppa|MSpappp|Earpp,5,1.0
SPA_001747,120,25,Eplp|Capp|Eplpa,3,1.0
SPA_001748,120,26,Caaap|ABalppppp|ABplaappa|ABarappppa|ABprpaaaaa|ABprpaaaap|MSppapa,7,1.0
SPA_001749,120,27,Caapa|ABplaapap|ABarapppap|ABarpapaap|Cppapa,5,1.0
SPA_001750,120,28,Cpaaa|ABprpaaapa|ABprpaapap,3,1.0
SPA_001751,120,29,Cpaap|ABalaapapa|ABalaapapp|ABpraaaaaa,4,1.0
SPA_001752,120,30,Cppa|ABalpapaa|ABalaaaarl|ABalaaapar|ABalapaaaa,5,1.0
SPA_001753,120,31,Cpapp|Cpppp|ABalppaap|ABalpppaa|ABalapppaa|ABaraaaaap|ABarpaaaaa|MSpaaaaa|Cppppp,9,1.0
SPA_001754,120,32,Dap|Dpp|ABalapaaa|ABalappap|ABalpaapa|ABarpaaaa|ABalaaaala|ABalaaapal|ABalapaaap|ABalapapaa|ABalapapap|ABalpaaaaa|ABalpaapap|ABplaaaaaa|MSaaapaa|ABarppappp,16,1.0
SPA_001755,120,33,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap,4,1.0
SPA_001756,120,34,ABalappaa|ABalpaaap|ABalapaapa|ABalppaaaa,4,1.0
SPA_001757,120,35,ABalapppp|MSpaaap|ABalapappp|ABplaaapaa|MSapapp,5,1.0
SPA_001758,120,36,ABalaaapp|ABalpaaaa|ABaraaaaa,3,1.0
SPA_001759,120,37,ABalppppa|ABplpaaap|ABplpaapa|ABalappppa|ABarapppaa|ABarpapaaa|ABpraaapaa,7,1.0
SPA_001760,120,38,ABalaappa|ABarpapaa|ABalapaapp|ABalpaappa|MSapaaa,5,1.0
SPA_001761,120,39,ABarpappa|ABplpapaaa|MSapppa,3,1.0
SPA_001762,120,40,Earp|ABarppaaa|ABarapappp|MSpaapp|MSpapaap,5,1.0
SPA_001763,120,41,ABplappap|ABprapaaap|ABprppaapa,3,1.0
SPA_001764,120,42,ABplpaapp|ABpraaappa|ABpraapapa,3,1.0
SPA_001765,120,43,ABplapaaa|ABplpapap|ABalappppp|ABarpappaa|MSppaap|MSppapp|Cppaaa,7,1.0
SPA_001766,120,44,ABplppaap|ABplppapa|ABarpapppa,3,1.0
SPA_001767,120,45,ABpraaapp|ABplaappaa|ABplpaaapp|ABplpaappa,4,1.0
SPA_001768,120,46,ABpraapap|ABplaappap|ABplppaaap,3,1.0
SPA_001769,120,47,ABprapapa|ABplpppaap|Capap|Cappaa|MSapapaa,5,1.0
SPA_001770,120,48,ABprapapp|ABplpppapp|Caaaap|Capppa|MSapaaaa,5,1.0
SPA_001771,120,49,ABprappaa|ABarppapaa|ABplappaap|ABplppappp,4,1.0
SPA_001772,120,50,ABprppapp|ABprppppp|ABplpppapa|MSapaaap,4,1.0
SPA_001773,120,51,ABpraaapa|ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap,5,1.0
SPA_001774,120,52,MSaaapa|ABalpaaaap|ABaraapapa,3,1.0
SPA_001775,120,53,ABaraapppp|ABarappaaa|ABarpapapp,3,1.0
SPA_001776,120,54,ABarapaapp|ABarapapaa|ABarpaaapp|MSpaaapp,4,1.0
SPA_001777,120,55,ABarapppp|MSppap|ABarpaappa,3,1.0
SPA_001778,120,56,ABaraaaap|ABalppppaa|ABplaapaaa,3,1.0
SPA_001779,120,57,ABprppaaa|ABplaapppp|ABplppapap,3,1.0
SPA_001780,120,58,MSpaap|ABprapaaa|ABplapaaap|MSapppp|Daaa,5,1.0
SPA_001781,120,59,ABprppaap|ABplapaapp|ABplappaaa,3,1.0
SPA_001782,120,60,ABpraappap|ABprpaappp|ABprppaaap,3,1.0
SPA_001783,120,61,ABplapaa|ABplapppp|ABprppappp,3,1.0
SPA_001784,120,62,MSpapaa|ABalpapppp|MSaapapa,3,1.0
SPA_001785,120,63,MSpapap|MSaapapp|MSaappa,3,1.0
SPA_001786,120,64,MSapaa|MSpaaa|ABarppppa|Capaa|Dapp|MSapappa,6,1.0
SPA_001787,120,65,Cpapap|Cpappd|ABalappaaa,3,1.0
SPA_001788,120,66,Capa|Dpa|ABarppappa,3,1.0
SPA_001789,120,67,ABarapapp|ABarpppap|MSapappp,3,1.0
SPA_001790,121,0,ABalaaapa|Cpaapp|Cpapap|Cpappd|ABalappaaa,5,1.0
SPA_001791,121,1,ABalapaa|Cpaapa|ABaraaaapa,3,1.0
SPA_001792,121,2,ABalappp|ABprpapppp|Eprap,3,1.0
SPA_001793,121,3,ABalpaapp|ABarppappp|ABplapppap,3,1.0
SPA_001794,121,4,ABalpappp|ABprappaa|ABarppapaa|ABplappaap|ABplppappp,5,1.0
SPA_001795,121,5,ABalppppp|ABplpapppa|MSpappa,3,1.0
SPA_001796,121,6,ABarapppp|MSppap|ABarppaap|ABarpaappa|ABprpappap,5,1.0
SPA_001797,121,7,ABarpaaa|ABprappaaa|ABprapppaa,3,1.0
SPA_001798,121,8,ABarpaapp|ABarpapp|ABpraaap|ABplapppa|ABplpppap|ABplppppp|ABarppppaa|ABprppaapp|ABprppappa,9,1.0
SPA_001799,121,9,ABarppap|ABarappapp|ABprpapaaa|ABprpapaap|MSpppap,5,1.0
SPA_001800,121,10,ABarpppa|ABpraapppa|ABprapaaaa|ABprppapaa,4,1.0
SPA_001801,121,11,ABarpppp|ABplapaaa|ABplppaaa|ABalappppp|ABarpappaa|MSppaap|MSppapap|MSppapp|Cppaaa,9,1.0
SPA_001802,121,12,ABplappp|Epra|ABalppapp|ABplaaapp|ABaraapppa|ABarapaapp|ABarapappa|MSpaaapp|MSpapaaa,9,1.0
SPA_001803,121,13,ABplpapp|MSappa|ABarpappp|ABplapaaaa|ABplpapaap|MSappap,6,1.0
SPA_001804,121,14,ABpraaaa|Cappa|ABarpppapp,3,1.0
SPA_001805,121,15,ABprapaa|ABpraappaa|ABprpaaapp|ABprpaappa,4,1.0
SPA_001806,121,16,ABprapapa|ABpraaapap|ABpraapaap|ABprpaapaa,4,1.0
SPA_001807,121,17,ABprapapp|ABprappa|Cpaap|ABplpaapa|ABalaapapp|ABpraaapaa|MSppapaa,7,1.0
SPA_001808,121,18,ABprappp|ABalaaappr|ABalaappaa|ABalaapppa|ABalappapp|Cppppa,6,1.0
SPA_001809,121,19,ABprpappp|MSpppp|ABarapaapa|ABarpaaapa|MSaaaapp|MSaaapap,6,1.0
SPA_001810,121,20,ABprppap|ABprpppa|Eprp|Caapp|ABalppaap|ABalppapa|ABalpppaa|ABalapppaa|ABalapppap|ABaraaaaap|ABaraaappa|ABaraaappp|ABaraappaa|ABarpaaaaa|ABarpaaaap|MSpaaaaa|MSpaaaap|MSpaaapa|MSpaapaa|MSapaaa|Eprpa|Eprpp|Cppppp,23,1.0
SPA_001811,121,21,ABprppppp|ABalapaap|ABalpapaa|ABalaaaarl|ABalapaaaa|MSaaaaap,6,1.0
SPA_001812,121,22,MSaaaa|ABprappap|ABarppaapp|ABarppapap|ABplapppaa,5,1.0
SPA_001813,121,23,MSaaap|ABplapaapa|ABplppaapp,3,1.0
SPA_001814,121,24,MSaapa|ABpraapap|ABplaapppa|ABplppaaap|ABplppapaa,5,1.0
SPA_001815,121,25,MSaapp|ABpraaapp|ABalppappp|ABalpppppp|ABplaappaa|ABplpaaapp|ABplpaappa,7,1.0
SPA_001816,121,26,MSapaa|Dapp|MSapapaa,3,1.0
SPA_001817,121,27,MSappp|MSpaapp|MSappaa,3,1.0
SPA_001818,121,28,MSpaaap|ABarppppa|ABplppppaa|Capaa|MSapappa,5,1.0
SPA_001819,121,29,ABarapapp|MSpaap|ABarppaaaa|ABplapaaap|MSapppp|Daaa,6,1.0
SPA_001820,121,30,MSpapp|Daa|ABalaappp|ABalppapaa|ABalppapap|ABalppppaa|ABplaapaap|MSppaaa,8,1.0
SPA_001821,121,31,ABprpappa|MSpppa|Ealp|Epla|MSaaapp|MSaapaa|ABalpappap|ABalpapppa|ABarapapap|ABplaaaapp|MSaapaaa|MSaapaap|Ealaa,13,1.0
SPA_001822,121,32,Eplp|Capp|ABarpaaap|ABplaaaap|MSaaaap|ABaraapaap|Eplpa,7,1.0
SPA_001823,121,33,ABpraapp|Caaaa|ABplaappp|ABarappppp|ABarpappap|ABpraaappp|ABpraapapp|MSppppa,8,1.0
SPA_001824,121,34,Caapa|ABplaapap|ABalappppa|ABarapppaa|MSppaaap|Cppapa,6,1.0
SPA_001825,121,35,Cpaaa|ABprpaaapa|ABprpaapap,3,1.0
SPA_001826,121,36,Cpapp|Cpppp|ABalppaaa|ABalaaaarr|ABalaaappl,5,1.0
SPA_001827,121,37,Cpppa|ABalaaapar|ABaraaaaaa,3,1.0
SPA_001828,121,38,Dap|Dpp|ABarpaaaa|ABalaaaala|ABalapaaap,5,1.0
SPA_001829,121,39,ABalaapap|ABalppaapp|ABalpppaap,3,1.0
SPA_001830,121,40,ABalaappa|ABalppaapa|ABalpppaaa,3,1.0
SPA_001831,121,41,ABalapppp|ABalpapapa|ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap,6,1.0
SPA_001832,121,42,ABalpppap|ABplaapaa|MSppaaaa,3,1.0
SPA_001833,121,43,ABaraaaap|ABarpapaa|ABalapaapp|ABalpaappa|MSapaaaa,5,1.0
SPA_001834,121,44,ABplappaa|ABplppaap|ABplppapa|ABarpapppa,4,1.0
SPA_001835,121,45,ABplappap|ABprapaaap|ABprppaapa|ABprppapap|Dppa,5,1.0
SPA_001836,121,46,ABplppapp|ABarpapppp|ABprpapapa|MSppppp|Dpaa,5,1.0
SPA_001837,121,47,ABaraapap|ABprapppa|ABprpppap|ABarppappa,4,1.0
SPA_001838,121,48,ABprppaaa|ABplaapppp|ABplppapap,3,1.0
SPA_001839,121,49,ABaraappa|ABprpppaa|ABplappapa,3,1.0
SPA_001840,121,50,MSpaapa|ABalapappp|ABplaaapaa|MSapapp|Capaaa,5,1.0
SPA_001841,121,51,Cpapa|ABalaappap|ABalaapppp|ABpraapaaa,4,1.0
SPA_001842,121,52,ABalapppa|ABalpapaaa|MSapaaap,3,1.0
SPA_001843,121,53,ABalaaaalp|ABalapaapa|ABalppaaap,3,1.0
SPA_001844,121,54,ABalppppap|ABplpaaaaa|ABplpaapaa,3,1.0
SPA_001845,121,55,MSaaapa|ABalpaaaap|ABaraapapa,3,1.0
SPA_001846,121,56,ABalpappaa|ABaraapapp|ABplaaaapa,3,1.0
SPA_001847,121,57,ABaraaapap|ABaraappap|ABarapaaaa,3,1.0
SPA_001848,121,58,ABaraapppp|ABarappaaa|ABarpapapp|Earaa,4,1.0
SPA_001849,121,59,Earp|ABarapappp|MSpapaap,3,1.0
SPA_001850,121,60,ABalapapap|ABalpaapap|ABplaaaaaa|MSaaapaa,4,1.0
SPA_001851,121,61,ABalpaapa|ABaraaaa|ABplapappp,3,1.0
SPA_001852,121,62,ABpraappap|ABprpaappp|ABprppaaap,3,1.0
SPA_001853,121,63,ABprppppa|ABaraaapaa|MSaaaaaa|Eplpp,4,1.0
SPA_001854,121,64,MSpapaa|ABalpapppp|MSaapapa,3,1.0
SPA_001855,121,65,ABprpapaa|MSaapapp|MSaappa,3,1.0
SPA_001856,121,66,ABalpaappp|MSapaap|MSapapa,3,1.0
SPA_001857,121,67,ABarpappa|ABplpapaaa|MSapppa,3,1.0
SPA_001858,121,68,Caaapp|Caappv|Cpapaa,3,1.0
SPA_001859,121,69,ABalppap|Capap|Cappaa,3,1.0
SPA_001860,121,70,ABplpapa|ABarppaaap|Dapa,3,1.0
SPA_001861,121,71,MSpapa|ABalpapapp|MSppapa,3,1.0
SPA_001862,121,72,ABalappa|ABplpaaa|ABaraaaapp,3,1.0
SPA_001863,122,0,ABalaapa|ABaraapaa|ABplapappa|ABplappppa,4,1.0
SPA_001864,122,1,ABalappp|ABprpapppp|Eprap,3,1.0
SPA_001865,122,2,ABalpappp|ABprappaa|ABarppapaa|ABplappaap|ABplppappp,5,1.0
SPA_001866,122,3,ABaraapap|ABprapppa|ABarppappa,3,1.0
SPA_001867,122,4,ABarapapa|Caaaaa|MSapaapp,3,1.0
SPA_001868,122,5,ABarapapp|ABplpappa|MSapap|MSappa|MSpaap|MSpapaa|ABarpappp|MSppapp|ABarppaaap|ABplapaaaa|ABplapaaap|ABplpapaap|ABplpapapa|ABplpapapp|MSapppp|Daaa|Daap|Dapa|MSapppaa|MSapppap,20,1.0
SPA_001869,122,6,ABarapppp|MSppap|MSaappp|ABarpaappa,4,1.0
SPA_001870,122,7,ABarpaaa|ABplapppp|ABprappaaa|ABprappapa|ABprapppaa,5,1.0
SPA_001871,122,8,ABarpaapa|ABprapaapp|ABprppappp,3,1.0
SPA_001872,122,9,ABarpaapp|ABarpapp|ABpraaapa|ABpraaapp|ABplapppa|ABplpppap|ABplppppp|ABarppppaa|ABprapaapa|ABprppappa,10,1.0
SPA_001873,122,10,ABarpapaa|ABplaapa|ABpraaaa|Cappa|ABarpppapp|Cpppaa,6,1.0
SPA_001874,122,11,ABarppap|ABplapapp|ABpraappa|ABplppaap|ABarappapp|ABprpapaap|MSpppap,7,1.0
SPA_001875,122,12,ABarpppp|ABplaappa|ABarappppa|ABprpaaaap,4,1.0
SPA_001876,122,13,ABplpppa|ABprpappa|MSaaapp|ABalpappap|ABalpapppa|ABaraapapp|ABplaaaapa|ABplaaaapp|MSaapaaa|MSaapaap|Ealaa,11,1.0
SPA_001877,122,14,ABpraappp|ABplpapap|ABalappppp|MSppapap|Cppaaa,5,1.0
SPA_001878,122,15,ABprapapa|ABpraaappa|ABpraapapa|ABprpaaapa|ABprpaapap,5,1.0
SPA_001879,122,16,ABprapapp|ABprappa|Cpaap|ABplpaapa|ABalaapapp|ABpraaapaa|MSppapaa,7,1.0
SPA_001880,122,17,ABprappp|Cpppp|ABalaaappr|ABalaapaaa|ABalaappaa|ABalaapppa|ABalappapa|ABalappapp|Cppppa,9,1.0
SPA_001881,122,18,ABprpaapa|ABarpppaaa|Earap,3,1.0
SPA_001882,122,19,ABprpapap|MSpppa|ABalpapppp|MSaapapa,4,1.0
SPA_001883,122,20,ABprpappp|MSpppp|MSaaapa|ABalpaaaap|ABaraapapa|ABarapaapa|ABarpaaapa|MSaaaapp|MSaaapap|Capaap,10,1.0
SPA_001884,122,21,ABprpppaa|Eplp|Caapp|Capp|ABalppapa|ABalpppap|ABplaaaap|ABplaapaa|ABplpaaaa|ABalapppap|ABaraaaaap|ABaraaapap|ABaraaappa|ABaraapaap|ABaraappaa|ABaraappap|ABarapaaaa|MSpaaaap|MSpaaapa|MSpaapaa|MSppaaaa|MSapaaa|Eplpa|Eprpp,24,1.0
SPA_001885,122,22,ABprpppap|ABalppaaa|ABalppaap|ABalpppaa|ABalapppaa|ABarpaaaaa|MSpaaaaa|Cppppp,8,1.0
SPA_001886,122,23,ABprppppa|ABplaaaaa|ABaraaapaa|MSaaaaaa|MSaaaapa|Eplpp,6,1.0
SPA_001887,122,24,ABprppppp|Cppa|ABalpapaa|ABalaaaarl|ABalaaapar|ABalapaaaa|MSaaaaap,7,1.0
SPA_001888,122,25,ABalpappa|ABaraappa|MSaaaa|ABprappap|ABarppaapp|ABarppapap|ABplapppaa,7,1.0
SPA_001889,122,26,MSaapa|ABpraapap|ABplaappap|ABplaapppa|ABplpaappp|ABplppaaap|ABplppapaa,7,1.0
SPA_001890,122,27,MSaapp|ABalppappp|ABalpppppp|ABplpaaapp|ABplpaappa,5,1.0
SPA_001891,122,28,MSpaaap|ABarppppa|Capaa|Dapp|MSapaapa|MSapappa,6,1.0
SPA_001892,122,29,MSpapap|ABarpappa|ABplpapaaa|MSapppa,4,1.0
SPA_001893,122,30,ABprpaapp|Earp|ABarapappp|ABarpaapap|MSpapaap|Earpa,6,1.0
SPA_001894,122,31,ABprppaa|Epra|ABaraapppp|ABarappaaa|ABarpapapp|MSapapa,6,1.0
SPA_001895,122,32,ABprppap|Eprp|ABaraaappp|Eprpa,4,1.0
SPA_001896,122,33,Dap|Dpp|ABalpaaap|ABarpaaaa|ABalapaaap|ABalapapaa|ABalapapap|ABalpaapap|ABaraapaaa|ABplaaaaaa|MSaaapaa,11,1.0
SPA_001897,122,34,ABalaapap|ABalppaapp|ABalpppaap,3,1.0
SPA_001898,122,35,ABalaappa|ABalppaapa|ABalpppaaa,3,1.0
SPA_001899,122,36,ABalaappp|ABalppapaa|ABalppppaa,3,1.0
SPA_001900,122,37,ABalapppa|ABalapappa|ABalpapaaa,3,1.0
SPA_001901,122,38,ABaraaaap|ABalaaaalp|ABalapaapp|ABalpaappa|ABplaapaaa|MSapaaaa,6,1.0
SPA_001902,122,39,ABarppaap|ABprpappap|MSpapapp,3,1.0
SPA_001903,122,40,ABarapaap|ABarppppp|ABplpppppp|Cappap,4,1.0
SPA_001904,122,41,ABalppapp|ABplaaapa|ABaraapppa|ABarapaaap|ABarapaapp,5,1.0
SPA_001905,122,42,ABplaaapp|ABarapappa|MSpapaaa,3,1.0
SPA_001906,122,43,ABplppapp|ABplppppa|ABarpppaap|Dppa,4,1.0
SPA_001907,122,44,ABplpapa|ABprapaap|ABplpppaaa,3,1.0
SPA_001908,122,45,ABprppaap|ABplapaapp|ABplppappa,3,1.0
SPA_001909,122,46,ABarpaaap|MSaaaap|Capapp,3,1.0
SPA_001910,122,47,MSpaapa|ABalapappp|ABplaaapaa|MSapapap|MSapapp|Capaaa,6,1.0
SPA_001911,122,48,MSappp|MSpaapp|ABplaaappa|MSappaa,4,1.0
SPA_001912,122,49,MSppaaa|ABalppapap|ABalppppap|ABplaapapa|ABplpaaaaa|ABplpaapaa,6,1.0
SPA_001913,122,50,MSppaap|ABalppappa|ABalpppppa|ABplaapapp|ABplpaaaap,5,1.0
SPA_001914,122,51,ABalaapaap|ABalaappap|ABalaapppp|ABpraapaaa,4,1.0
SPA_001915,122,52,ABplaapap|ABplpapaa|ABarpapaap|Cppapa,4,1.0
SPA_001916,122,53,ABplppapa|ABarpapppp|MSppppp|Dpaa,4,1.0
SPA_001917,122,54,ABalpaaapa|ABplaaaaap|MSapaaap|Capapa,4,1.0
SPA_001918,122,55,ABprppaaa|ABplaapppp|ABplppapap,3,1.0
SPA_001919,122,56,ABalppaa|ABprapppp|ABplappppp,3,1.0
SPA_001920,122,57,ABalppppp|ABplppaa|ABplpapppa,3,1.0
SPA_001921,122,58,ABpraaapap|ABpraapaap|ABprpaapaa,3,1.0
SPA_001922,122,59,ABpraappap|ABprpaappp|ABprppaaap,3,1.0
SPA_001923,122,60,ABplpppaa|ABprapaaap|ABprppaapa|ABprppapap,4,1.0
SPA_001924,122,61,ABprapaa|ABpraappaa|ABprpaaapp|ABprpaappa,4,1.0
SPA_001925,122,62,ABprpaaa|ABarpppapa|Epraa,3,1.0
SPA_001926,122,63,ABaraaapa|Caaapp|Cpapaa,3,1.0
SPA_001927,122,64,ABalppap|MSpaaaa|Capap|Cappaa,4,1.0
SPA_001928,122,65,ABalaaapa|ABalapaaa|Cpaapp|Cpappv|ABalappaaa,5,1.0
SPA_001929,122,66,ABplaaap|Cappp|Cpppap,3,1.0
SPA_001930,123,0,ABalaaapa|ABalapaaa|Cpaapp|Cpappv|ABalappaaa,5,1.0
SPA_001931,123,1,ABalaapap|ABalpapaa|ABaraapaa|ABplapapap|ABplapappa,5,1.0
SPA_001932,123,2,ABalpaapp|ABprapppp|ABplapppap|Capppa,4,1.0
SPA_001933,123,3,ABalpappa|MSaaaa|ABprappap|ABarppaapp|ABarppapap|ABplappapa|ABplapppaa,7,1.0
SPA_001934,123,4,ABalpappp|ABprappaa|ABarppapaa|ABplappaaa|ABplappaap|ABplppappp,6,1.0
SPA_001935,123,5,ABalppap|Capap|Cappaa,3,1.0
SPA_001936,123,6,ABaraaapa|Caaapp|Caappd|Cpapaa,4,1.0
SPA_001937,123,7,ABalpapap|ABaraapap|ABprapppa|ABarppappa|ABplappapp,5,1.0
SPA_001938,123,8,ABaraappp|ABprppapa|ABplppappa,3,1.0
SPA_001939,123,9,ABarapapa|MSapaa|Caaaaa|MSapaapp,4,1.0
SPA_001940,123,10,ABarapapp|ABplpapap|MSapap|MSpaap|ABplpapapp|Daap|MSapppap,7,1.0
SPA_001941,123,11,ABarapppp|MSppap|Ealap,3,1.0
SPA_001942,123,12,ABarpapaa|ABplaaapp|ABplaapa|Cappa|ABarpppapp|Cpppaa,6,1.0
SPA_001943,123,13,ABarpappa|ABplapaa|ABplapppa|ABplpppap|ABplppppp|ABarppppaa|ABprapaapa|ABprappaap|ABprppaapp|ABprppappa,10,1.0
SPA_001944,123,14,ABarppap|ABplapapp|ABarappapp|ABprpapaaa|ABprpapaap|MSpppap,6,1.0
SPA_001945,123,15,ABplaappa|ABprpaaaa|ABarppapp|ABprppppaa,4,1.0
SPA_001946,123,16,ABplappp|ABalppapp|ABaraapppa|ABarapaaap|ABarapaapp|MSpaapap,6,1.0
SPA_001947,123,17,ABplpappa|MSpapaa|ABarpppaa|MSppapp|ABplapaaaa|ABplapaaap|ABplpapapa|MSappap|MSapppp|Daaa|MSapppaa,11,1.0
SPA_001948,123,18,ABplppap|ABarppaaa|ABarapapap,3,1.0
SPA_001949,123,19,ABplpppa|ABprpappa|MSaaapp|ABalpappap|ABalpapppa|ABplaaaapp|MSaapaaa,7,1.0
SPA_001950,123,20,ABplpppp|ABalapppp|MSpaapa|ABalapappp|ABplaaapaa|MSapapap|MSapapp|Capaaa,8,1.0
SPA_001951,123,21,ABpraapa|ABplappaa|ABplppapa|ABarpapppp|ABprppapaa|MSppppp|Dpaa,7,1.0
SPA_001952,123,22,ABpraappp|MSppapap|Cppaaa,3,1.0
SPA_001953,123,23,ABprapapa|ABplpaapp|ABpraaappa|ABpraapapa|ABprpaaapa|ABprpaapap,6,1.0
SPA_001954,123,24,ABprapapp|ABprappa|Cpaap|ABplpaapa|ABalaapapa|ABalaapapp|ABpraaaaaa|ABpraaapaa|MSppapaa,9,1.0
SPA_001955,123,25,ABprappp|ABalaappaa|ABalaapppa|ABalappapp|Cppppa,5,1.0
SPA_001956,123,26,ABprpapaa|Eala|MSpappa|ABplaaappp|ABplpappap|MSaapapp,6,1.0
SPA_001957,123,27,ABprpapap|MSappp|MSpppa|ABalpapppp|MSaapapa,5,1.0
SPA_001958,123,28,ABprppap|ABprpppaa|Eprp|Caapp|ABalppapa|ABalpppap|ABplaapaa|ABplpaaaa|ABalaapaap|ABalapppap|ABaraaappa|ABaraaappp|ABaraappaa|ABarpapaaa|MSpaaaap|MSpaapaa|MSppaaaa|Eprpa|Eprpp|Cppapp,20,1.0
SPA_001959,123,29,ABprpppap|ABalppaaa|ABalaaappl,3,1.0
SPA_001960,123,30,ABprppppa|ABaraaapaa|MSaaaaaa|Eplpp,4,1.0
SPA_001961,123,31,ABprppppp|Cppa|ABalaaaarl|ABalaaapar|ABalapaaaa,5,1.0
SPA_001962,123,32,MSaapa|ABplaapppa|ABplppaaap|ABplppapaa,4,1.0
SPA_001963,123,33,MSaapp|ABalppappp|ABalpppppp,3,1.0
SPA_001964,123,34,MSpaaap|ABarppppa|ABarppaapa|ABplppppaa|Capaa|Dapp|MSapappa,7,1.0
SPA_001965,123,35,MSpapap|MSppapa|ABalpapapa|MSapppa,4,1.0
SPA_001966,123,36,MSpppp|ABarapaapa|ABarpaaapa|MSaaaapp|MSaaapap|Capaap,6,1.0
SPA_001967,123,37,Ealp|MSaapaap|Ealaa,3,1.0
SPA_001968,123,38,ABplaappp|Eara|ABarppapa|ABprpapppa,4,1.0
SPA_001969,123,39,Earp|ABarapappp|MSpapaap|Earpa,4,1.0
SPA_001970,123,40,Eplp|Capp|ABplaaaap|MSapaap|ABaraaapap|ABaraappap|ABarapaaaa|ABarpapapa|MSpaaapa|Eplpa|Cppaap,11,1.0
SPA_001971,123,41,ABprppaa|Epra|ABaraapppp|ABarapappa|ABarappaaa|ABarpapapp|Earaa|MSapapa|MSpapppa,9,1.0
SPA_001972,123,42,Caaap|ABarappppa|ABprpaaaaa,3,1.0
SPA_001973,123,43,Cpapp|Cpppp|ABalaaappr|ABalappapa,4,1.0
SPA_001974,123,44,Dap|Dpp|ABarpaaaa|ABalapapaa|ABalapapap|ABalpaapap|ABaraapaaa|ABplaaaaaa|MSaaapaa,9,1.0
SPA_001975,123,45,ABalaappp|ABalppaapp|ABalppapaa|ABalpppaap|ABalppppaa,5,1.0
SPA_001976,123,46,ABalappaa|ABalaaaala|ABalppaaaa,3,1.0
SPA_001977,123,47,ABalppaap|ABalpppaa|ABalaapaaa|ABalapppaa|MSpaaaaa|Cppppp,6,1.0
SPA_001978,123,48,ABaraaaap|ABalaaaalp|ABalapaapp|ABalpaappa|ABplaapaaa|MSapaaaa,6,1.0
SPA_001979,123,49,ABarppaap|MSaappp|ABarpaappa|ABprpappap|MSpapapp,5,1.0
SPA_001980,123,50,ABarpaaa|ABplapppp|ABprappaaa|ABprappapa,4,1.0
SPA_001981,123,51,ABplppapp|ABplppppa|ABarpppaap|Dppa,4,1.0
SPA_001982,123,52,ABplpppaa|ABprapaaap|ABprppapap,3,1.0
